Title,URL
Fear of an older future in Japan and South Korea,https://www.theguardian.com/world/2022/nov/19/fear-older-future-japan-south-korea-birth-fertility-rates-population
"Rupert’s papers kick Donald, but Fox won’t play ball",https://www.theguardian.com/media/2022/nov/18/murdoch-v-trump-ruperts-papers-kick-donald-but-fox-wont-play-ball
I never get offered drugs. People think I’m a child,https://www.theguardian.com/tv-and-radio/2022/nov/18/anna-maxwell-martin-i-never-get-offered-drugs-people-think-im-a-child
I’ve finally realised how terrible lockdown was for extroverts,https://www.theguardian.com/uk-news/2022/nov/18/digested-week-ive-finally-realised-how-terrible-lockdown-was-for-extroverts
Pinocchio review – a truly bold take on Carlo Collodi’s classic,https://www.theguardian.com/stage/2022/nov/18/pinocchio-review-unicorn-theatre-london
Scientists call time on the leap second,https://www.theguardian.com/world/2022/nov/18/do-not-adjust-your-clock-scientists-call-time-on-the-leap-second
Could Twitter collapse or go bankrupt?,https://www.theguardian.com/technology/2022/nov/18/could-twitter-collapse-or-go-bankrupt-elon-musk
Multiple sponsors concerned over contracts after Qatar’s alcohol ban,https://www.theguardian.com/football/2022/nov/18/multiple-world-cup-sponsors-concerned-over-contracts-after-qatars-alcohol-ban
Guardian writers’ predictions for the tournament,https://www.theguardian.com/football/2022/nov/18/world-cup-2022-guardian-writers-predictions-for-the-tournament
"When you play for Argentina, that grrr is always there",https://www.theguardian.com/football/2022/nov/18/lionel-scaloni-when-you-play-for-argentina-that-grrr-is-always-there
Accommodation still a building site 48 hours before kick-off,https://www.theguardian.com/football/2022/nov/18/world-cup-accommodation-site-unfinished-with-abandoned-trucks
Our complete guide to all 831 players at the tournament,https://www.theguardian.com/football/ng-interactive/2022/nov/16/world-cup-2022-player-profiles-qatar-match-ratings
Injury expected to rule Maddison out of Iran opener ,https://www.theguardian.com/football/2022/nov/18/injury-expected-to-rule-james-maddison-out-of-englands-opening-game-in-qatar
"Groups G and H, plus: life for women in Qatar",https://www.theguardian.com/football/audio/2022/nov/18/world-cup-groups-gand-h-plus-women-in-qatar-football-daily-podcast
Security guards at World Cup park claim they are paid just 35p an hour,https://www.theguardian.com/global-development/2022/nov/18/security-guards-doha-qatar-world-cup-park-claim-they-are-paid-just-35p-an-hour
England can set the tone for their next nine months by beating All Blacks,https://www.theguardian.com/sport/2022/nov/18/rugby-union-england-can-set-the-tone-for-their-next-nine-months-by-beating-new-zealand
Australia v England: second one-day international – live,https://www.theguardian.com/sport/live/2022/nov/19/australia-vs-england-live-updates-score-second-one-day-international-cricket-odi-latest-scores-aus-v-eng
Hosts win Wheelchair Rugby League World Cup,https://www.theguardian.com/sport/2022/nov/18/england-edge-out-france-to-win-wheelchair-rugby-league-world-cup
United explore legal action as they look to force Ronaldo exit,https://www.theguardian.com/football/2022/nov/18/manchester-united-to-sue-cristiano-ronaldo-and-ban-him-over-interview
Hayes hits out at state of UK gynaecology care,https://www.theguardian.com/football/2022/nov/18/emma-hayes-criticises-long-waits-for-gynaecology-appointments-in-uk
"Beer ban, Beckham and a vagina stadium: the World Cup in inglorious technicolor",https://www.theguardian.com/football/2022/nov/18/beer-ban-beckham-and-a-vagina-stadium-the-world-cup-in-inglorious-technicolor-qatar
"In liberated Kherson, Ukrainians are glimpsing victory after dark days",https://www.theguardian.com/commentisfree/2022/nov/18/liberated-kherson-ukrainians-victory-russia-occupation
"A stark lesson for Keir Starmer from the budget: the Tories won’t just lose, you have to beat them ",https://www.theguardian.com/commentisfree/2022/nov/18/economic-tory-jeremy-hunt-keir-starmer-autumn-statement
The Elon Musk effect: have we reached our limit with awful bosses?,https://www.theguardian.com/commentisfree/2022/nov/18/elon-musk-twitter-billionaire-awful-boss
I once sold cheese to Europe. Brexit took my business to the brink of destruction,https://www.theguardian.com/commentisfree/2022/nov/18/europe-brexit-business-export-paperwork-british
Martin Rowson on 12 years of economic hardship under the Tories,https://www.theguardian.com/commentisfree/picture/2022/nov/18/martin-rowson-on-12-years-of-economic-hardship-under-the-tories-cartoon
Our leaders had a final chance to halt climate breakdown. They failed each and every one of us,https://www.theguardian.com/commentisfree/2022/nov/18/leaders-climate-breakdown-fail-power-cop27
This warm autumn is a warning: Britain’s seasons are changing for good,https://www.theguardian.com/commentisfree/2022/nov/18/warm-autumn-britain-seasons-november-climate-crisis
Tax rises: a necessary change,https://www.theguardian.com/commentisfree/2022/nov/18/the-guardian-view-on-tax-rises-a-necessary-change
Levelling up in the arts: a tricky balancing act,https://www.theguardian.com/commentisfree/2022/nov/18/the-guardian-view-on-levelling-up-in-the-arts-a-tricky-balancing-act
Baby boomers reflect on past times and future fears,https://www.theguardian.com/society/2022/nov/18/baby-boomers-reflect-on-past-times-and-future-fears
"Jesus treated women with respect, and so should the church",https://www.theguardian.com/world/2022/nov/18/jesus-treated-women-with-respect-and-so-should-the-church
Public sector workers react to autumn statement,https://www.theguardian.com/uk-news/2022/nov/18/public-sector-workers-autumn-statement-nhs-strikes
"How it will impact households, from single mums to married pensioners",https://www.theguardian.com/uk-news/2022/nov/18/autumn-statement-2022-what-it-means-for-you
"Hunt’s budget will mean 19 years of wage stagnation, warns thinktank",https://www.theguardian.com/business/2022/nov/18/uk-workers-will-miss-out-on-pay-rises-worth-15000-over-next-five-years-autumn-statement
Find out how UK price rises affect you,https://www.theguardian.com/money/2022/nov/16/personal-inflation-calculator-uk-price-rises-2022
Woman’s murderer had been ordered back to prison before attack ,https://www.theguardian.com/uk-news/2022/nov/18/man-29-pleads-guilty-to-murder-of-zara-aleena
Police failings ‘materially contributed’ to murders of mother and daughter ,https://www.theguardian.com/uk-news/2022/nov/18/police-failings-materially-contributed-to-murders-of-mother-and-daughter
"Gay men working in parliament ‘most vulnerable’, says MP",https://www.theguardian.com/politics/2022/nov/18/gay-men-working-in-parliament-most-vulnerable-to-harassment-says-mp
How two Brian Coxes stumped one hotel receptionist,https://www.theguardian.com/culture/2022/nov/18/i-dont-watch-television-how-two-brian-coxes-stumped-one-hotel-receptionist
Chaos looms with civil servants in three departments to strike,https://www.theguardian.com/politics/2022/nov/18/civil-servants-in-three-whitehall-departments-to-go-on-strike-for-a-month
Company directors guilty of safety failings after five died,https://www.theguardian.com/uk-news/2022/nov/18/birmingham-company-directors-guilty-of-safety-failings-after-worker-deaths
Footage of cars hitting pedestrians at zebra crossing ‘horrifies’ MP,https://www.theguardian.com/uk-news/2022/nov/18/footage-of-cars-hitting-pedestrians-at-bradford-zebra-crossing-horrifies-mp
Somerset woman speaks out on childhood abuse by brother,https://www.theguardian.com/society/2022/nov/18/somerset-woman-speaks-out-on-childhood-abuse-by-brother
"Manchester risks losing ‘vital organ of culture’, says Elbow's Guy Garvey",https://www.theguardian.com/uk-news/2022/nov/18/manchester-risks-losing-vital-organ-in-night-day-cafe-says-guy-garvey
"Terror suspect aimed to destroy UK radio masts to ‘topple government’, court hears",https://www.theguardian.com/uk-news/2022/nov/18/terror-suspect-destroy-radio-masts-topple-government
US attorney general names special counsel to consider charges against Trump,https://www.theguardian.com/us-news/2022/nov/18/trump-special-counsel-justice-department-merrick-garland
"Oath Keepers called for ‘violent overthrow’ of government, trial hears",https://www.theguardian.com/us-news/2022/nov/18/oath-keepers-trial-closing-arguments-capitol-attack
"Missouri girl, 10, hailed as hero after helping mother give birth at home",https://www.theguardian.com/lifeandstyle/2022/nov/18/girl-helps-mother-deliver-baby
Singer attacks Ticketmaster over ‘excruciating’ ticket debacle,https://www.theguardian.com/music/2022/nov/18/taylor-swift-tickets-ticketmaster-live-nation-us-justice-department
Jacinda Ardern raises Taiwan with Xi Jinping at Apec meeting ,https://www.theguardian.com/world/2022/nov/19/jacinda-ardern-raises-taiwan-with-xi-jinping-at-apec-meeting
Embassy hits back at FBI claim of unauthorized ‘police stations’ in US,https://www.theguardian.com/world/2022/nov/18/china-police-stations-us-fbi-wray
Pro-Bolsonaro truck drivers threaten new road blockades,https://www.theguardian.com/world/2022/nov/18/brazil-bolsonaro-truck-drivers-threaten-road-blockades
Traces of explosives found at sites of Nord Stream gas leaks,https://www.theguardian.com/world/2022/nov/18/gross-sabotage-traces-of-explosives-found-at-sites-of-nord-stream-gas-leaks
Protesters set fire to Ayatollah Khomeini’s ancestral home,https://www.theguardian.com/world/2022/nov/18/iranian-protesters-set-fire-to-ayatollah-khomeinis-ancestral-home
Moscow hopeful of Brittney Griner-Viktor Bout prisoner swap,https://www.theguardian.com/world/2022/nov/18/russia-viktor-bout-brittney-griner-us-prisoner-swap
The climate carnage we've faced in the last year,https://www.theguardian.com/environment/video/2022/nov/03/cop27-the-climate-carnage-weve-faced-this-year-video
The real price of the Qatar World Cup,https://www.theguardian.com/football/video/2022/nov/01/built-on-exploitation-the-real-price-of-the-qatar-world-cup-video-explainer
Could Trump's legal issues derail his 2024 presidential bid?,https://www.theguardian.com/us-news/video/2022/nov/17/donald-trump-legal-issues-2024-presidential-bid-video-explainer
A look back at Matt Hancock's failures as health secretary,https://www.theguardian.com/politics/video/2022/nov/16/im-looking-for-forgiveness-a-look-back-at-matt-hancocks-failures-as-health-secretary-video
Goat yoga to homeopathy: is alternative medicine just pseudoscience?,https://www.theguardian.com/lifeandstyle/video/2022/nov/14/goat-yoga-to-homeopathy-is-alternative-medicine-just-pseudoscience-a-sceptics-guide-to-wellness
How gas is being rebranded as green,https://www.theguardian.com/business/video/2022/nov/03/how-gas-is-being-rebranded-as-green-video
The Bolsonaro supporters who refuse to accept election result,https://www.theguardian.com/world/video/2022/nov/08/brazil-stolen-bolsonaro-supporters-refuse-accept-election-result-video
How Babylon Berlin became TV’s most decadent drama,https://www.theguardian.com/tv-and-radio/2022/nov/18/how-babylon-berlin-became-tvs-most-decadent-drama
"The roof-walking, trapeze-flying Baillie Gifford winner",https://www.theguardian.com/books/2022/nov/18/john-donne-roof-walking-trapeze-flying-baillie-gifford-winner-katherine-rundell
Stormzy’s third act takes anticipation to fever pitch,https://www.theguardian.com/music/2022/nov/18/not-just-another-album-stormzys-third-act-takes-anticipation-to-fever-pitch
"Mimi Parker, Low vocalist and drummer",https://www.theguardian.com/music/2022/nov/18/mimi-parker
Music writers on the formats they love,https://www.theguardian.com/music/2022/nov/18/from-vinyl-to-streaming-music-writers-on-the-formats-they-love
"Howard Johnson, hard-hitting documentary-maker",https://www.theguardian.com/film/2022/nov/18/howard-johnson-obituary
"The Dog & Gun, Skelton, Cumbria: ‘It has already won my 2022 Pudding of the Year award’",https://www.theguardian.com/food/2022/nov/18/the-dog-gun-skelton-cumbria-it-has-already-won-my-2022-pudding-of-the-year-award-restaurant-review
There’s a better way to stay stylishly dry,https://www.theguardian.com/fashion/2022/nov/18/a-better-way-than-brollies-to-stay-stylishly-dry
Will the hooded dress be the ‘warmdrobe look’ of winter 2022?,https://www.theguardian.com/fashion/2022/nov/18/will-the-hooded-dress-be-the-warmdrobe-look-of-winter-2022
The welcome resurgence of rice pudding,https://www.theguardian.com/food/2022/nov/18/comfort-and-joy-welcome-resurgence-rice-pudding
Ravneet Gill’s recipe for whole roast apples with no-churn ice-cream,https://www.theguardian.com/food/2022/nov/18/whole-roast-apples-no-churn-ice-cream-recipe-ravneet-gill
Sali Hughes’s 50 top picks under £20,https://www.theguardian.com/fashion/2022/nov/18/budget-beauty-sali-hughess-50-top-picks-under-20
Tech workers: have you been affected by recent job cuts?,https://www.theguardian.com/technology/2022/nov/11/tech-workers-have-you-been-affected-by-recent-job-cuts
Do you regret being attracted to conspiracy theories? ,https://www.theguardian.com/world/2022/nov/18/people-in-the-uk-do-you-regret-being-attracted-to-conspiracy-theories
Have you left the workforce because of childcare issues? ,https://www.theguardian.com/education/2022/nov/18/uk-parents-have-you-left-work-because-of-childcare-issues
Tell us how you are being affected by UK social care shortages,https://www.theguardian.com/society/2022/nov/14/tell-us-how-you-are-being-affected-by-uk-social-care-shortages
Sunak burnishes image on world stage – but at home problems mount ,https://www.theguardian.com/politics/2022/nov/18/rishi-sunak-burnishes-image-world-stage-at-home-problems-mount
Earth weighs in at six ronnagrams as big and small get new prefixes,https://www.theguardian.com/science/2022/nov/18/earth-six-ronnagrams-new-prefixes-big-and-small
Amateur poster who became $54m-a-year pro,https://www.theguardian.com/technology/2022/nov/18/new-youtube-king-mrbeast-amateur-poster-who-became-54m-a-year-pro
The notorious penal colony holding US basketball star Brittney Griner,https://www.theguardian.com/world/2022/nov/18/ik-2-mordovia-harsh-notorious-penal-colony-brittney-griner
We ask an expert,https://www.theguardian.com/lifeandstyle/2022/nov/18/can-anyone-avoid-cctv-surveillance-we-ask-an-expert
Luxury brands report booming sales,https://www.theguardian.com/business/2022/nov/18/sales-jumps-and-plunging-champagne-stocks-despite-crisis-luxury-is-booming
Sign up to our free interiors email,https://www.theguardian.com/lifeandstyle/2022/sep/28/sign-up-for-the-house-to-home-newsletter
Get the newsletter for the way we live now,https://www.theguardian.com/lifeandstyle/2020/sep/09/design-review-get-the-newsletter-for-the-way-we-live-now
Sign up for our curated weekly podcast newsletter,https://www.theguardian.com/info/2017/may/10/hear-here-podcast-recommendations-sign-up-for-unexpected-audio-pleasures
Our weekly guide to the world of technology,https://www.theguardian.com/info/2022/sep/20/sign-up-for-the-techscape-newsletter-our-free-technology-email
"Nancy Pelosi, House Speaker",https://www.theguardian.com/us-news/gallery/2022/nov/18/nancy-pelosi-house-speaker-in-pictures
The week around the world,https://www.theguardian.com/artanddesign/gallery/2022/nov/18/the-week-around-the-world-in-20-pictures
Fossil of the day and passionate plenaries ,https://www.theguardian.com/environment/gallery/2022/nov/18/cop27-fossil-of-the-day-and-passionate-plenaries-in-pictures
A protest and a giant wedding cake,https://www.theguardian.com/news/gallery/2022/nov/18/a-protest-and-a-giant-wedding-cake-fridays-best-photos
From migrating crabs to a monkey carrying a puppy,https://www.theguardian.com/environment/gallery/2022/nov/18/the-week-in-wildlife-in-pictures
Cuba’s places of worship,https://www.theguardian.com/artanddesign/gallery/2022/nov/18/holy-havana-cubas-places-of-worship-in-pictures
Elon Musk summons Twitter engineers amid mass resignations and puts up poll on Trump ban,https://www.theguardian.com/technology/2022/nov/18/elon-musk-twitter-engineers-workers-mass-resignation
Fans paid to attend World Cup by Qatar have daily allowance cancelled,https://www.theguardian.com/football/2022/nov/18/fans-paid-to-attend-world-cup-by-qatar-have-daily-allowance-cancelled
Deliveroo’s sudden collapse leaves delivery riders scrambling to find new jobs,https://www.theguardian.com/australia-news/2022/nov/17/deliveroos-sudden-collapse-leaves-delivery-riders-scrambling-to-find-new-jobs
Robbie Williams defends decision to perform in Qatar during World Cup,https://www.theguardian.com/football/2022/nov/18/robbie-williams-defends-decision-to-perform-in-qatar-during-world-cup
Charlene White first to be eliminated from I’m a Celebrity,https://www.theguardian.com/tv-and-radio/2022/nov/18/charlene-white-first-to-be-eliminated-from-im-a-celebrity
North Korean leader Kim Jong-un reveals daughter at ballistic missile test,https://www.theguardian.com/world/2022/nov/18/north-korean-leader-kim-jong-un-reveals-daughter-at-ballistic-missile-test
Mike Bloomberg forced to apologise after Boris Johnson speech criticising China,https://www.theguardian.com/politics/2022/nov/18/mike-bloomberg-forced-to-apologise-after-boris-johnson-speech-criticising-china
Multiple World Cup sponsors concerned over contracts after Qatar’s alcohol ban,https://www.theguardian.com/football/2022/nov/18/multiple-world-cup-sponsors-concerned-over-contracts-after-qatars-alcohol-ban
Eton College apologises after allegations pupils jeered visiting state schoolgirls,https://www.theguardian.com/education/2022/nov/18/eton-college-apologises-after-allegations-pupils-jeered-visiting-state-schoolgirls
Rishi Sunak talks about fears for daughter’s safety and crime crackdown,https://www.theguardian.com/politics/2022/nov/18/rishi-sunak-talks-about-fears-for-daughters-safety-and-crackdown
